Date,Open,Close,delta,delta_bin
2016-02-03,36.717999,34.695999,2.0219999999999985,up
2016-02-04,34.139998999999996,35.066002000000005,-0.9260030000000086,down
2016-02-05,34.259997999999996,32.52,1.7399979999999928,up
2016-02-08,31.42,29.598,1.8220000000000027,up
2016-02-09,28.464001,29.65,-1.185998999999999,down
2016-02-10,30.1,28.733999,1.3660010000000007,up
2016-02-11,30.4,30.094,0.3059999999999974,up
2016-02-12,31.0,30.208,0.7920000000000016,up
2016-02-16,31.74,31.034,0.7059999999999995,up
2016-02-17,31.799999,33.736,-1.9360009999999974,down
2016-02-18,34.484001,33.354,1.130001,up
2016-02-19,32.731998,33.316002000000005,-0.5840040000000073,down
2016-02-22,34.023998,35.548,-1.524002000000003,down
2016-02-23,35.231998,35.442001,-0.21000300000000038,down
2016-02-24,34.549999,35.799999,-1.25,down
2016-02-25,35.73,37.486,-1.7560000000000002,down
2016-02-26,37.740002000000004,38.068001,-0.3279989999999984,down
2016-02-29,38.48,38.386002000000005,0.09399799999999203,up
2016-03-01,38.849998,37.27,1.5799979999999962,up
2016-03-02,36.745998,37.667999,-0.9220010000000016,down
2016-03-03,37.655998,39.147999,-1.492001000000002,down
2016-03-04,39.599998,40.208,-0.608001999999999,down
2016-03-07,39.535999,41.057999,-1.5220000000000056,down
2016-03-08,40.700001,40.52,0.1800009999999972,up
2016-03-09,40.903999,41.743999,-0.8400000000000034,down
2016-03-10,42.0,41.035999,0.9640010000000032,up
2016-03-11,41.585999,41.5,0.08599900000000105,up
2016-03-14,42.529999,43.029999,-0.5,down
2016-03-15,42.854,43.667999,-0.8139990000000026,down
2016-03-16,43.599998,44.386002000000005,-0.7860040000000055,down
2016-03-17,44.293999,45.276001,-0.9820020000000014,down
2016-03-18,45.82,46.548,-0.7280000000000015,down
2016-03-21,47.068001,47.664001,-0.5959999999999965,down
2016-03-22,47.442001,46.848,0.5940009999999987,up
2016-03-23,46.473999,44.515999,1.9579999999999984,up
2016-03-24,43.155998,45.549999,-2.394001000000003,down
2016-03-28,46.321999,46.051998,0.2700010000000006,up
2016-03-29,45.978001,46.026001,-0.04800000000000182,down
2016-03-30,47.018002,45.377998,1.6400040000000047,up
2016-03-31,45.868,45.953998999999996,-0.08599899999999394,down
2016-04-01,48.966,47.518002,1.4479979999999983,up
2016-04-04,49.824001,49.397999,0.426002000000004,up
2016-04-05,48.099998,51.094002,-2.994004000000004,down
2016-04-06,50.793999,53.084,-2.2900010000000037,down
2016-04-07,53.290001000000004,51.439999,1.8500020000000035,up
2016-04-08,52.099998,50.014,2.0859979999999965,up
2016-04-11,50.200001,49.984001,0.21600000000000108,up
2016-04-12,49.900002,49.563999,0.33600299999999805,up
2016-04-13,49.702,50.905998,-1.2039979999999986,down
2016-04-14,50.599998,50.372002,0.22799599999999742,up
2016-04-15,50.262001,50.902,-0.6399990000000031,down
2016-04-18,50.445999,50.776001,-0.33000200000000035,down
2016-04-19,50.624001,49.473999,1.1500020000000006,up
2016-04-20,49.251999,49.993999,-0.7420000000000044,down
2016-04-21,49.798,49.658001,0.1399990000000031,up
2016-04-22,49.778,50.75,-0.9720000000000013,down
2016-04-25,50.602001,50.363997999999995,0.23800300000000618,up
2016-04-26,50.41,50.748001,-0.33800100000000555,down
2016-04-27,50.549999,50.293999,0.2560000000000002,up
2016-04-28,49.970001,49.542,0.42800100000000185,up
2016-04-29,49.627998,48.152,1.475997999999997,up
2016-05-02,48.299999,48.360001000000004,-0.06000200000000433,down
2016-05-03,47.472,46.464001,1.007998999999998,up
2016-05-04,46.057999,44.512001,1.5459980000000044,up
2016-05-05,45.692001,42.306,3.3860010000000003,up
2016-05-06,42.174,42.986,-0.8119999999999976,down
2016-05-09,43.144001,41.784,1.360001000000004,up
2016-05-10,41.509997999999996,41.737999,-0.22800100000000612,down
2016-05-11,41.518002,41.792,-0.27399799999999885,down
2016-05-12,42.287997999999995,41.456001,0.8319969999999941,up
2016-05-13,41.556,41.521999,0.034000999999996395,up
2016-05-16,41.630001,41.658001,-0.027999999999998693,down
2016-05-17,41.810001,40.931999,0.8780020000000022,up
2016-05-18,41.830002,42.234001,-0.4039989999999989,down
2016-05-19,42.723999,43.042,-0.3180010000000024,down
2016-05-20,43.397999,44.056,-0.6580009999999987,down
2016-05-23,43.973999,43.243999,0.7299999999999969,up
2016-05-24,43.32,43.582001,-0.26200099999999793,down
2016-05-25,43.582001,43.916,-0.3339989999999986,down
2016-05-26,44.099998,45.023998,-0.9239999999999995,down
2016-05-27,44.998001,44.608002,0.3899990000000031,up
2016-05-31,44.608002,44.646,-0.03799800000000175,down
2016-06-01,44.296001000000004,43.911999,0.3840020000000024,up
2016-06-02,43.917999,43.792,0.1259990000000002,up
2016-06-03,44.0,43.798,0.20199999999999818,up
2016-06-06,43.599998,44.136002000000005,-0.5360040000000055,down
2016-06-07,44.448002,46.467999,-2.0199969999999965,down
2016-06-08,46.759997999999996,47.104,-0.34400200000000325,down
2016-06-09,46.995998,45.872002,1.1239959999999982,up
2016-06-10,45.478001,43.757999,1.720002000000001,up
2016-06-13,43.900002,43.574001,0.326000999999998,up
2016-06-14,43.776001,42.992001,0.7839999999999989,up
2016-06-15,43.389998999999996,43.540001000000004,-0.15000200000000774,down
2016-06-16,43.484001,43.585999,-0.10199800000000181,down
2016-06-17,43.562,43.094002,0.46799799999999436,up
2016-06-20,43.900002,43.939999,-0.039996999999999616,down
2016-06-21,44.136002000000005,43.922001,0.21400100000000322,up
2016-06-22,39.894001,39.332001,0.5620000000000047,up
2016-06-23,39.138,39.279999,-0.14199899999999843,down
2016-06-24,38.009997999999996,38.630001,-0.6200030000000041,down
2016-06-27,38.172001,39.709998999999996,-1.5379979999999946,down
2016-06-28,40.377998,40.358002,0.019995999999999015,up
2016-06-29,41.026001,42.037997999999995,-1.0119969999999938,down
2016-06-30,42.594002,42.456001,0.1380010000000027,up
2016-07-01,41.228001,43.299999,-2.0719980000000007,down
2016-07-05,41.945999,42.796001000000004,-0.8500020000000035,down
2016-07-06,42.0,42.888,-0.8879999999999981,down
2016-07-07,42.619999,43.188,-0.5680010000000024,down
2016-07-08,43.560001,43.355999,0.20400200000000268,up
2016-07-11,43.992001,44.956001,-0.9639999999999986,down
2016-07-12,44.82,44.93,-0.10999999999999943,down
2016-07-13,45.099998,44.506001,0.5939970000000017,up
2016-07-14,44.624001,44.306,0.3180010000000024,up
2016-07-15,44.504002,44.080002,0.4239999999999995,up
2016-07-18,43.928001,45.25,-1.3219989999999981,down
2016-07-19,45.0,45.051998,-0.051997999999997546,down
2016-07-20,45.293999,45.672001,-0.37800200000000217,down
2016-07-21,45.200001,44.099998,1.100003000000001,up
2016-07-22,44.397999,44.453998999999996,-0.055999999999997385,down
2016-07-25,44.453998999999996,46.001999,-1.5480000000000018,down
2016-07-26,45.537997999999995,45.902,-0.3640020000000064,down
2016-07-27,45.868,45.698002,0.16999799999999965,up
2016-07-28,45.59,46.122002,-0.5320019999999985,down
2016-07-29,46.139998999999996,46.958,-0.8180010000000024,down
2016-08-01,47.099998,46.001999,1.0979990000000015,up
2016-08-02,45.874001,45.439999,0.43400199999999955,up
2016-08-03,45.473999,45.158001,0.31599800000000045,up
2016-08-04,45.138,46.122002,-0.9840020000000038,down
2016-08-05,46.0,46.006001,-0.006000999999997703,down
2016-08-08,45.599998,45.231998,0.3680000000000021,up
2016-08-09,45.363997999999995,45.816002000000005,-0.4520040000000094,down
2016-08-10,45.647999,45.130001,0.5179979999999986,up
2016-08-11,45.234001,44.981998,0.252003000000002,up
2016-08-12,45.082001,45.122002,-0.04000100000000373,down
2016-08-15,45.203998999999996,45.118,0.08599899999999394,up
2016-08-16,45.098,44.722,0.37599999999999767,up
2016-08-17,44.866001000000004,44.647999,0.21800200000000558,up
2016-08-18,44.764,44.702,0.06200000000000472,up
2016-08-19,44.708,45.0,-0.2920000000000016,down
2016-08-22,44.834,44.585999,0.24800100000000214,up
2016-08-23,44.863997999999995,44.967999,-0.10400100000000378,down
2016-08-24,45.41,44.523998,0.8860019999999977,up
2016-08-25,44.622002,44.192001,0.4300010000000043,up
2016-08-26,44.428001,43.998001,0.4299999999999997,up
2016-08-29,44.029999,43.040001000000004,0.9899979999999928,up
2016-08-30,43.222,42.268002,0.9539979999999986,up
2016-08-31,42.085999,42.402,-0.316001,down
2016-09-01,41.801998,40.153999,1.6479989999999987,up
2016-09-02,40.466,39.556,0.9100000000000037,up
2016-09-06,39.804001,40.566002000000005,-0.762001000000005,down
2016-09-07,41.099998,40.341999,0.7579989999999981,up
2016-09-08,39.91,39.472,0.4379999999999953,up
2016-09-09,39.818001,38.894001,0.9239999999999995,up
2016-09-12,39.0,39.66,-0.6599999999999966,down
2016-09-13,39.411999,39.209998999999996,0.2020000000000053,up
2016-09-14,39.150002,39.282001,-0.13199900000000042,down
2016-09-15,39.298,40.084,-0.7860000000000014,down
2016-09-16,40.084,41.080002,-0.9960019999999972,down
2016-09-19,41.400002,41.268002,0.1319999999999979,up
2016-09-20,41.369999,40.928001,0.4419979999999981,up
2016-09-21,41.273998,41.043999,0.2299989999999994,up
2016-09-22,41.279999,41.285999,-0.006000000000000227,down
2016-09-23,41.198002,41.490002000000004,-0.2920000000000016,down
2016-09-26,41.299999,41.798,-0.49800100000000214,down
2016-09-27,41.93,41.161999,0.7680009999999982,up
2016-09-28,41.501999,41.254002,0.24799699999999802,up
2016-09-29,41.119999,40.139998999999996,0.980000000000004,up
2016-09-30,40.442001,40.806,-0.36399899999999974,down
2016-10-03,42.459998999999996,42.740002000000004,-0.2800030000000078,down
2016-10-04,42.619999,42.282001,0.3379979999999989,up
2016-10-05,42.448002,41.692001,0.7560010000000048,up
2016-10-06,40.492001,40.200001,0.2920000000000016,up
2016-10-07,40.200001,39.321999,0.8780020000000022,up
2016-10-10,40.27,40.189999,0.08000100000000288,up
2016-10-11,40.369999,40.02,0.34999899999999684,up
2016-10-12,40.189999,40.301998,-0.1119989999999973,down
2016-10-13,40.099998,40.048,0.051997999999997546,up
2016-10-14,40.132,39.301998,0.8300020000000004,up
2016-10-17,39.41,38.792,0.617999999999995,up
2016-10-18,39.198002,39.82,-0.6219979999999978,down
2016-10-19,39.948002,40.712002000000005,-0.7640000000000029,down
2016-10-20,40.424,39.82,0.6039999999999992,up
2016-10-21,39.720001,40.018002,-0.2980009999999993,down
2016-10-24,40.200001,40.551998,-0.35199699999999723,down
2016-10-25,40.580002,40.467999,0.11200300000000141,up
2016-10-26,40.200001,40.448002,-0.24800100000000214,down
2016-10-27,42.268002,40.801998,1.4660040000000052,up
2016-10-28,40.799999,39.993999,0.8059999999999974,up
2016-10-31,40.498001,39.546001000000004,0.9519999999999982,up
2016-11-01,39.608002,38.158001,1.4500010000000003,up
2016-11-02,38.009997999999996,37.604,0.40599799999999675,up
2016-11-03,37.799999,37.484001,0.31599800000000045,up
2016-11-04,37.799999,38.112,-0.3120010000000022,down
2016-11-07,38.717999,38.641998,0.07600099999999799,up
2016-11-08,38.757999,38.987999,-0.23000000000000398,down
2016-11-09,37.375999,38.012001,-0.6360019999999977,down
2016-11-10,38.209998999999996,37.07,1.139998999999996,up
2016-11-11,36.848,37.712002000000005,-0.8640020000000064,down
2016-11-14,37.599998,36.290001000000004,1.3099969999999956,up
2016-11-15,36.556,36.754002,-0.19800200000000245,down
2016-11-16,36.529999,36.785999,-0.2560000000000002,down
2016-11-17,36.698002,37.731998,-1.0339959999999948,down
2016-11-18,38.130001,37.004002,1.1259990000000002,up
2016-11-21,37.007999,36.903999,0.1039999999999992,up
2016-11-22,37.167999,38.234001,-1.0660019999999975,down
2016-11-23,38.122002,38.627998,-0.5059959999999961,down
2016-11-25,38.728001,39.330002,-0.6020010000000013,down
2016-11-28,39.096001,39.223999,-0.12799799999999806,down
2016-11-29,39.112,37.914001,1.197999000000003,up
2016-11-30,38.200001,37.880001,0.3200000000000003,up
2016-12-01,37.650002,36.375999,1.2740030000000004,up
2016-12-02,36.576,36.293999,0.28200100000000106,up
2016-12-05,36.501999,37.360001000000004,-0.8580020000000061,down
2016-12-06,37.104,37.169998,-0.06599800000000045,down
2016-12-07,37.23,38.630001,-1.4000010000000032,down
2016-12-08,38.41,38.458,-0.04800000000000182,down
2016-12-09,38.174,38.436001,-0.26200099999999793,down
2016-12-12,38.560001,38.486,0.07400100000000265,up
2016-12-13,38.636002000000005,39.630001,-0.9939989999999952,down
2016-12-14,39.748001,39.737999,0.010002000000000066,up
2016-12-15,39.681999,39.515999,0.16599999999999682,up
2016-12-16,39.616001000000004,40.498001,-0.8819999999999979,down
2016-12-19,40.498001,40.546001000000004,-0.04800000000000182,down
2016-12-20,40.610001000000004,41.757999,-1.147997999999994,down
2016-12-21,41.689999,41.540001000000004,0.14999799999999652,up
2016-12-22,41.644001,41.689999,-0.04599799999999732,down
2016-12-23,41.599998,42.667999,-1.0680010000000024,down
2016-12-27,42.976002,43.905998,-0.9299959999999956,down
2016-12-28,44.306,43.948002,0.35799799999999493,up
2016-12-29,43.712002000000005,42.936001,0.7760010000000079,up
2016-12-30,43.259997999999996,42.737999,0.5219989999999939,up
2017-01-03,42.972,43.397999,-0.42599899999999735,down
2017-01-04,42.950001,45.397999,-2.4479979999999983,down
2017-01-05,45.284,45.349998,-0.06599800000000045,down
2017-01-06,45.386002000000005,45.801998,-0.4159959999999927,down
2017-01-09,45.793999,46.256001,-0.46200199999999825,down
2017-01-10,46.400002,45.973999,0.42600300000000146,up
2017-01-11,45.813999,45.945999,-0.1319999999999979,down
2017-01-12,45.812,45.917999,-0.10599900000000417,down
2017-01-13,46.0,47.549999,-1.5499989999999997,down
2017-01-17,47.34,47.116001000000004,0.22399899999999917,up
2017-01-18,47.330002,47.672001,-0.3419990000000013,down
2017-01-19,49.450001,48.751999,0.6980020000000025,up
2017-01-20,49.091999,48.945999,0.1460000000000008,up
2017-01-23,49.169998,49.784,-0.6140019999999993,down
2017-01-24,50.0,50.922001,-0.9220010000000016,down
2017-01-25,51.462002000000005,50.894001,0.5680010000000024,up
2017-01-26,50.858002,50.501999,0.3560030000000012,up
2017-01-27,50.276001,50.59,-0.3139990000000026,down
2017-01-30,50.506001,50.125999,0.3800019999999975,up
2017-01-31,49.848,50.386002000000005,-0.5380020000000059,down
2017-02-01,50.610001000000004,49.848,0.762001000000005,up
2017-02-02,49.667999,50.310001,-0.642001999999998,down
2017-02-03,50.382,50.265999,0.11600099999999713,up
2017-02-06,50.200001,51.554001,-1.3539999999999992,down
2017-02-07,51.638,51.495998,0.14200199999999796,up
2017-02-08,51.470001,52.416,-0.9459989999999934,down
2017-02-09,53.25,53.84,-0.5900000000000034,down
2017-02-10,53.958,53.846001,0.1119989999999973,up
2017-02-13,54.147999,56.119999,-1.9720000000000013,down
2017-02-14,55.806,56.195999,-0.3899990000000031,down
2017-02-15,56.0,55.952,0.04800000000000182,up
2017-02-16,55.52,53.790001000000004,1.7299989999999994,up
2017-02-17,53.16,54.445999,-1.285999000000004,down
2017-02-21,55.09,55.478001,-0.3880009999999956,down
2017-02-22,56.062,54.702,1.3599999999999994,up
2017-02-23,52.799999,51.198002,1.6019969999999972,up
2017-02-24,50.532001,51.400002,-0.8680009999999996,down
2017-02-27,49.633998999999996,49.245998,0.3880009999999956,up
2017-02-28,48.838001,49.998001,-1.1600000000000037,down
2017-03-01,50.835999,50.004002,0.8319970000000012,up
2017-03-02,49.942001,50.096001,-0.15400000000000347,down
2017-03-03,50.147999,50.313999,-0.16600000000000392,down
2017-03-06,49.582001,50.242001,-0.6600000000000037,down
2017-03-07,50.383998999999996,49.717999,0.6659999999999968,up
2017-03-08,49.400002,49.374001,0.02600100000000083,up
2017-03-09,49.526001,48.98,0.546001000000004,up
2017-03-10,49.242001,48.737999,0.5040019999999998,up
2017-03-13,48.964001,49.234001,-0.269999999999996,down
2017-03-14,49.222,51.599998,-2.377997999999998,down
2017-03-15,51.400002,51.146,0.25400199999999984,up
2017-03-16,52.48,52.41,0.07000000000000028,up
2017-03-17,52.799999,52.299999,0.5,up
2017-03-20,52.119999,52.383998999999996,-0.2639999999999958,down
2017-03-21,52.566002000000005,50.136002000000005,2.4299999999999997,up
2017-03-22,50.312,51.001999,-0.6899990000000003,down
2017-03-23,51.077999,50.956001,0.12199799999999783,up
2017-03-24,51.139998999999996,52.632,-1.492001000000002,down
2017-03-27,52.119999,54.043999,-1.9239999999999995,down
2017-03-28,55.403999,55.490002000000004,-0.08600300000000516,down
2017-03-29,55.667999,55.476002,0.19199700000000064,up
2017-03-30,55.608002,55.584,0.02400199999999586,up
2017-03-31,55.745998,55.66,0.08599800000000357,up
2017-04-03,57.380001,59.703998999999996,-2.323997999999996,down
2017-04-04,59.377998,60.740002000000004,-1.362004000000006,down
2017-04-05,60.408001,59.0,1.4080009999999987,up
2017-04-06,59.375999,59.740002000000004,-0.36400300000000385,down
2017-04-07,59.5,60.507999,-1.007998999999998,down
2017-04-10,61.830002,62.478001,-0.6479989999999987,down
2017-04-11,62.675999,61.742001,0.9339979999999954,up
2017-04-12,61.268002,59.368,1.9000020000000006,up
2017-04-13,59.34,60.799999,-1.4599989999999963,down
2017-04-17,60.540001000000004,60.287997999999995,0.2520030000000091,up
2017-04-18,59.939999,60.049999,-0.10999999999999943,down
2017-04-19,60.492001,61.104,-0.6119989999999973,down
2017-04-20,61.301998,60.501999,0.7999989999999997,up
2017-04-21,60.400002,61.119999,-0.7199969999999993,down
2017-04-24,61.844002,61.605999,0.23800300000000618,up
2017-04-25,61.599998,62.757999,-1.1580009999999987,down
2017-04-26,62.473999,62.034,0.43999900000000025,up
2017-04-27,62.338001,61.726002,0.6119989999999973,up
2017-04-28,61.966,62.813999,-0.8479990000000015,down
2017-05-01,62.976002,64.566002,-1.5899999999999963,down
2017-05-02,64.800003,63.778,1.022003000000005,up
2017-05-03,63.534,62.203998999999996,1.3300010000000029,up
2017-05-04,61.487999,59.091999,2.396000000000001,up
2017-05-05,59.599998,61.669998,-2.0700000000000003,down
2017-05-08,62.18,61.438,0.7419999999999973,up
2017-05-09,61.875999,64.251999,-2.3759999999999977,down
2017-05-10,64.311996,65.043999,-0.732003000000006,down
2017-05-11,64.68,64.620003,0.05999700000000985,up
2017-05-12,65.096001,64.961998,0.13400300000000698,up
2017-05-15,63.675999,63.175999,0.5,up
2017-05-16,63.518002,63.402,0.11600200000000171,up
2017-05-17,62.877998,61.222,1.6559979999999968,up
2017-05-18,61.400002,62.612,-1.2119980000000012,down
2017-05-19,63.099998,62.166,0.9339980000000025,up
2017-05-22,62.560001,62.07,0.49000099999999946,up
2017-05-23,62.091999,60.771999,1.3200000000000003,up
2017-05-24,61.301998,62.043999,-0.7420010000000019,down
2017-05-25,62.203998999999996,63.366001000000004,-1.1620020000000082,down
2017-05-26,63.456001,65.028,-1.5719990000000053,down
2017-05-30,65.199997,67.019997,-1.8200000000000074,down
2017-05-31,67.538002,68.202003,-0.664000999999999,down
2017-06-01,68.800003,68.07399699999999,0.7260060000000124,up
2017-06-02,67.954002,67.970001,-0.015998999999993657,down
2017-06-05,67.699997,69.46399699999999,-1.7639999999999958,down
2017-06-06,68.940002,70.57,-1.6299979999999863,down
2017-06-07,71.26799799999999,71.93,-0.6620020000000153,down
2017-06-08,72.75,74.0,-1.25,down
2017-06-09,74.884003,71.46399699999999,3.420006000000015,up
2017-06-12,71.598,71.802002,-0.20400200000000268,down
2017-06-13,73.524002,75.190002,-1.666000000000011,down
2017-06-14,76.218002,76.13200400000001,0.08599799999998936,up
2017-06-15,74.5,75.068001,-0.5680009999999953,down
2017-06-16,75.596001,74.279999,1.3160019999999975,up
2017-06-19,75.0,73.959999,1.0400010000000037,up
2017-06-20,75.334,74.447998,0.8860020000000048,up
2017-06-21,74.870003,75.279999,-0.4099960000000067,down
2017-06-22,75.598,76.522003,-0.924002999999999,down
2017-06-23,76.489998,76.690002,-0.20000400000000695,down
2017-06-26,77.337997,75.498001,1.8399959999999993,up
2017-06-27,75.279999,72.47399899999999,2.8060000000000116,up
2017-06-28,73.335999,74.248001,-0.9120020000000011,down
2017-06-29,74.122002,72.150002,1.9719999999999942,up
2017-06-30,72.741997,72.321999,0.41999799999999254,up
2017-07-03,74.047997,70.524002,3.5239949999999993,up
2017-07-05,69.440002,65.417999,4.022003000000012,up
2017-07-06,63.452,61.765999,1.6860009999999974,up
2017-07-07,62.700001,62.644001,0.055999999999997385,up
2017-07-10,62.580002,63.209998999999996,-0.6299969999999959,down
2017-07-11,63.200001,65.444,-2.2439990000000023,down
2017-07-12,66.08000200000001,65.903999,0.17600300000000857,up
2017-07-13,66.022003,64.681999,1.3400039999999933,up
2017-07-14,64.638,65.556,-0.9179999999999922,down
2017-07-17,65.108002,63.914001,1.194001,up
2017-07-18,63.5,65.648003,-2.1480030000000028,down
2017-07-19,65.646004,65.052002,0.5940020000000032,up
2017-07-20,65.379997,65.984001,-0.6040040000000033,down
2017-07-21,65.891998,65.68,0.21199799999999414,up
2017-07-24,66.047997,68.503998,-2.4560010000000005,down
2017-07-25,69.0,67.91999799999999,1.0800020000000075,up
2017-07-26,68.071999,68.769997,-0.6979979999999983,down
2017-07-27,69.199997,66.891998,2.3079989999999952,up
2017-07-28,67.377998,67.014,0.36399800000000937,up
2017-07-31,67.099998,64.694,2.4059979999999968,up
2017-08-01,64.599998,63.914001,0.6859970000000004,up
2017-08-02,63.787997999999995,65.178001,-1.390003,down
2017-08-03,69.066002,69.417999,-0.35199699999999723,down
2017-08-04,69.400002,71.38200400000001,-1.9820020000000085,down
2017-08-07,71.470001,71.033997,0.43600399999999695,up
2017-08-08,71.505997,73.043999,-1.5380020000000059,down
2017-08-09,72.199997,72.706001,-0.5060040000000043,down
2017-08-10,72.32,71.08000200000001,1.2399979999999857,up
2017-08-11,71.393997,71.57399699999999,-0.1799999999999926,down
2017-08-14,72.92600300000001,72.760002,0.1660010000000085,up
2017-08-15,73.040001,72.466003,0.5739980000000031,up
2017-08-16,72.599998,72.582001,0.017996999999994046,up
2017-08-17,72.241997,70.384003,1.8579939999999908,up
2017-08-18,70.582001,69.491997,1.0900040000000075,up
2017-08-21,69.164001,67.571999,1.5920019999999937,up
2017-08-22,68.225998,68.269997,-0.043998999999999455,down
2017-08-23,67.797997,70.554001,-2.7560040000000043,down
2017-08-24,70.503998,70.585999,-0.08200100000000532,down
2017-08-25,70.848,69.610001,1.237999000000002,up
2017-08-28,69.456001,69.13200400000001,0.32399699999999143,up
2017-08-29,67.896004,69.472,-1.5759959999999893,down
2017-08-30,69.933998,70.636002,-0.7020040000000023,down
2017-08-31,70.709999,71.18,-0.47000100000001055,down
2017-09-01,71.22399899999999,71.08000200000001,0.1439969999999846,up
2017-09-05,70.760002,69.917999,0.8420030000000054,up
2017-09-06,69.900002,68.905998,0.9940040000000039,up
2017-09-07,69.195999,70.122002,-0.9260029999999944,down
2017-09-08,69.797997,68.68,1.1179969999999884,up
2017-09-11,70.269997,72.737999,-2.4680019999999985,down
2017-09-12,72.898003,72.550003,0.347999999999999,up
2017-09-13,72.764,73.246002,-0.4820020000000085,down
2017-09-14,72.865997,75.528,-2.6620030000000128,down
2017-09-15,74.902,75.961998,-1.0599979999999931,down
2017-09-18,76.050003,77.0,-0.9499969999999962,down
2017-09-19,76.0,75.019997,0.9800029999999964,up
2017-09-20,74.599998,74.781998,-0.18200000000000216,down
2017-09-21,74.980003,73.295998,1.684004999999999,up
2017-09-22,73.297997,70.218002,3.0799949999999967,up
2017-09-25,70.629997,68.998001,1.631996000000001,up
2017-09-26,70.185997,69.050003,1.1359939999999966,up
2017-09-27,69.980003,68.194,1.7860029999999938,up
2017-09-28,67.975998,67.91999799999999,0.056000000000011596,up
2017-09-29,68.372002,68.220001,0.1520009999999985,up
2017-10-02,68.503998,68.306,0.19799799999999834,up
2017-10-03,67.18,69.627998,-2.4479979999999983,down
2017-10-04,70.25,71.001999,-0.7519989999999979,down
2017-10-05,71.199997,71.066002,0.13399499999999875,up
2017-10-06,70.620003,71.375999,-0.7559959999999961,down
2017-10-09,69.93,68.587997,1.3420030000000054,up
2017-10-10,69.360001,71.11799599999999,-1.757994999999994,down
2017-10-11,70.778,70.91999799999999,-0.14199799999998675,down
2017-10-12,70.589996,71.136002,-0.5460060000000055,down
2017-10-13,71.396004,71.113998,0.28200600000000975,up
2017-10-16,70.751999,70.120003,0.6319960000000009,up
2017-10-17,70.181999,71.150002,-0.968002999999996,down
2017-10-18,71.194,71.93,-0.7360000000000042,down
2017-10-19,71.112,70.362,0.75,up
2017-10-20,70.538002,69.019997,1.5180050000000023,up
2017-10-23,69.975998,67.403999,2.5719990000000053,up
2017-10-24,67.760002,67.468002,0.2920000000000016,up
2017-10-25,67.339996,65.167999,2.1719970000000046,up
2017-10-26,65.556,65.234001,0.32199899999999104,up
2017-10-27,63.950001,64.17400400000001,-0.2240030000000104,down
